,business_id,relation
1145,U7jOpLoLXYphWFqS6JO8mQ,"['service', 'slow']"
1146,jgbEZzERVI4yvAAtXWW93A,"['dinner', 'good']"
1147,6nH0DLfofTytTeZJSkprgw,"['atmosphere', 'quiet']"
1148,ZD8xAsXsj8FRunJOP4fSrQ,"['drinks', 'few']"
1149,1f_DXcxpAKfILKK6cDPLxQ,"['service', 'awesome']"
1150,ElqD819zpmOryvsLuzv-Mw,"['meal', 'casual']"
1151,xCryT3Vzk_RLIkhiuUJwjQ,"['service', 'horrible']"
1152,mTjHcl-pkNO4iOKY8rVHPw,"['lunch', 'quick']"
1153,Jd5sLVzE_p_LfJMBmbOhSA,"['meal', 'decent']"
1154,Hgl5RjvLS_Yc8cqdw9uaOA,"['breakfast', 'free']"
1155,rwQIBAM_kHtVl1Ks8Flexw,"['price', 'full']"
1156,S8O3BoCDEK-te8U-0IvZog,"['dish', 'wonderful']"
1157,5ErKAS0rHOfU33CYjDh2Aw,"['food', 'good']"
1158,Edj0quZE5k1WcAtf883j6w,"['drinks', 'Cheap']"
1159,PJEJS5rNMRrIBVQDuU9qoA,"['food', 'Italian']"
1160,Ch_2Ye0w4Q9l3VeVW7VNHA,"['price', 'same']"
1161,TzImzfIWkZTnetKl2a4-SQ,"['food', 'German']"
1162,yeuy070bBkc4CD71M1VZIA,"['dinner', 'nice']"
1163,9BJ5h9X1krpXFjKj0a6wbg,"['breakfast', 'typical']"
1164,EoUWD6wATa-j_PagZSjYFw,"['food', 'prepared']"
1165,4bhJ2kl1WVnNQeH3xJgz6A,"['service', 'Horrible']"
1166,1TJItj9VfrCeh4TM_SKQZg,"['meal', 'happy']"
1167,6md4A90THda31wTg1bB3hg,"['price', 'terrible']"
1168,vak5DKpHttVwT0WDhD5Pxw,"['food', 'Good']"
1169,r2S4arkHyRcUroRhggMIoA,"['food', 'wrong']"
1170,7_zL7NX_rDFwhbLp98PwZg,"['meal', 'filling']"
1171,udmb-UuD3xoueQ55INQFRw,"['food', 'Good']"
1172,Xh7lpLo9TxodWgV5VdWeiA,"['dish', 'sizzling']"
1173,YvQKDmSQqs-R7vPEWV2EiA,"['food', 'awful']"
1174,YnWb8fRudnNkXc-VjrmKGg,"['lunch', 'Shaken']"
1175,qz4ZOcv-840UjfCEYI4qZg,"['drinks', 'Reasonable']"
1176,opikDGSxDcfZwYWbk7dKtw,"['food', 'prepared']"
1177,oc0Wl6ktfMLb5VZ2Uz6M2A,"['breakfast', 'good']"
1178,J7ZNnzbCoyMqd-y608wl6A,"['food', 'Indian']"
1179,6HAwTnhNJoR5VNdfUrRoEw,"['food', 'laden']"
1180,69c7z9ySnlqV87tITDGENA,"['dinner', 'day-late']"
1181,MpohnCC0uQNj7DZWaBFSgQ,"['food', 'fast']"
1182,EljtR0HL1PSNjm2CebisoA,"['food', 'Chinese']"
1183,MWoM_zf75KD0VcOm8Yb58A,"['food', 'normal']"
1184,9VZ_imQjvgtpt3k6W6AQ_A,"['dish', 'garlic']"
1185,ar90fbRbQtiyZLtwjwwXUg,"['food', 'great']"
1186,kvxrjOmicwb2njvXOJsZRw,"['food', 'Italian']"
1187,9B_rnGpDieUnMr7szjuaQg,"['meal', 'light']"
1188,Obz3WGtDmcdgWN-r6mWc2w,"['food', 'mexican']"
1189,PG0itWTUdxdy39P9CTgAzg,"['food', 'typical']"
1190,7Z-1mLIoxCHUxCp54W1CGQ,"['lunch', 'special']"
1191,AbS4rMXc19XJJcXVZDhy7w,"['dinner', 'peaceful']"
1192,Dz7swOgFook-L89Y_M-aQA,"['food', 'Asian']"
1193,gWP6ofoyTbK0SZj1i_XqNQ,"['food', 'fresh']"
1194,p8yg26BbovkfL2iw7Pcg0Q,"['food', 'refreshing']"
1195,FG_GRMLSj68ximzfrr9eWw,"['lunch', 'decent']"
1196,XGK7mKZJQtJa77Izhx6xyQ,"['food', 'Greek']"
1197,m3EKlucZuwnOazLrRfnWaQ,"['lunch', 'good']"
1198,L-GfuOmn9mv55571uXvf2A,"['food', 'smelling']"
1199,OSsueRKTxM0MEbgIRsUebA,"['lunch', 'quick']"
1200,KbN836a966ec6tEI0-wh7A,"['order', 'large']"
1201,6qC2ATU4rVRRTKI-SScQOQ,"['dinner', 'b-day']"
1202,7m93HSBV1UrdHZBJwdUVJA,"['meal', 'best']"
1203,Our6bzte5W1wlIeOu9luug,"['food', 'Great']"
1204,EqZl_lQdB3GVFHCoD7sOyg,"['service', 'great']"
1205,OVFcGSh4Wu-ss8Iq_fIC-Q,"['food', 'ok']"
1206,vk7U4WeUKJWteORW5hba0g,"['food', 'tasty']"
1207,-I3Cu9rLQXtL5us5wdy8tA,"['meal', 'cooked']"
1208,kyWbn54rsIlS3vbpDo0qPQ,"['food', 'Awesome']"
1209,O7fXh4ODsi--5LmJKTHn2g,"['drinks', 'good']"
1210,7vz3HGtHzvz1JjiphH9uOQ,"['service', 'Cute']"
1211,kN8792XEJfCtpD5GJLmI6g,"['quality', 'Consistent']"
1212,B_fVPPUxw0TA9TfT5NB5AQ,"['service', 'Great']"
1213,78IaYCf9ktUep4UhhjXbTg,"['food', 'good']"
1214,GvwDppcJLm9lso9iS2hSIw,"['service', 'friendly']"
1215,w7SrsFV4FL04bhQr-B6-4w,"['drinks', 'carbonated-sugar']"
1216,UtUXhKh7vOVvWJF48IzJvQ,"['dish', 'good']"
1217,YQ19y3LYgmAHfgNFa01vyA,"['dish', 'main']"
1218,ptHERlqZTrluKh1DJUTz1w,"['service', 'great']"
1219,Ez2MFsVT5lJZ05yvK_0AXQ,"['food', 'Mediterranean']"
1220,xKXahNKbBUZtOPWibwq94w,"['quality', 'decent']"
1221,KPoTixdjoJxSqRSEApSAGg,"['dinner', 'Enjoyed']"
1222,-Rj4yXguyZ06ZMPMmoR9tg,"['taste', 'overwhelming']"
1223,oN8fAdw2monO8DTwntZKkw,"['quality', 'nice']"
1224,22s5idshuEIPlEcf1ObbMg,"['food', 'fast']"
1225,Q2FaJ3zB6ZuGgvqUqhdc_w,"['dish', 'swordfish']"
1226,xxyuGOeAWnKVwIfoKnfUNA,"['dinner', 'good']"
1227,9NT8Ne1DICkv0ebX-gVK5g,"['food', 'Mexican']"
1228,VGYaXB8kJjqBBIg6bsx1Sg,"['food', 'Terrible']"
1229,Rus-ewyqLj2D1RlqK-je4w,"['service', 'quick']"
1230,P8YUA2bXP-wD3VOzWqKVyw,"['food', 'American']"
1231,fESObRt-YtkgeNS_TUBhlw,"['breakfast', 'great']"
1232,lJe-zPM4U572nVI0eAN4Fw,"['service', 'prompt']"
1233,UHh2br86pxndWXELC6B8Cw,"['service', 'helpful']"
1234,T_Kcz_bkhE9T6YejqFqPxQ,"['food', 'awesome']"
1235,m9_BUX-WkIi62jy3qa3tvg,"['food', 'fresh']"
1236,vvMR0jgDoBA-g1XgZy8sEg,"['lunch', 'late']"
1237,puFrm8eNizztqaWr_e32pQ,"['food', 'great']"
1238,Oj79-vTnjQk_jLr6oNbT0Q,"['order', 'sure']"
1239,bjUH-01t834CVg0Yl0CLWQ,"['food', 'greek']"
1240,L1ymPhPjisiSD6RI1NtnQg,"['food', 'Italian']"
1241,tLvaZcQ1BvgSyA8KU2qgxw,"['dinner', 'light']"
1242,1sNa5oW9ZYX8MbMFkx9LzQ,"['quality', 'high']"
1243,IC8no-tIdDWgkYzb5d-Nvw,"['food', 'Vietnamese']"
1244,2MM1zXQotfBkW4YRMPY-ZA,"['quality', 'alittle']"
1245,Q5ZD7ZAs96NAVblFDV476g,"['food', 'cold']"
1246,HkSyssTd5_QNNeGI0-ltTg,"['food', 'good']"
1247,PEHJjxdw11TGFma9Zhz3ng,"['dinner', 'late']"
1248,63oKTPacLDyd9D5XwmAlUA,"['dinner', 'romantic']"
1249,AsX-6ECbV83zGJLUVMre9w,"['food', 'excellent']"
1250,H-99nG_KfynWPXh84TKj8A,"['order', 'Out']"
1251,On_3zLdujQdvDbBYUirNWw,"['dish', 'simple']"
1252,CEs_oJMtLsll3xBM9slBQQ,"['food', 'good']"
1253,3fNGtIfuHwt0-DD9SSjO6Q,"['food', 'Chinese']"
1254,AX8lx9wHNYT45lyd7pxaYw,"['meal', 'pre-Thanksgiving']"
1255,90FMI917WPqmn_CIT31pyw,"['price', 'good']"
1256,jN2NAKO5Rn5IT8udZ0imdg,"['food', 'fast']"
1257,LRxH8V5JaPt9mvav6F_1tg,"['lunch', 'quick']"
1258,5BXNeSwzOy1nhU9PtCHvIw,"['dinner', 'nice']"
1259,X6PFtUdbCIOrr0r5suKlRg,"['food', 'Chinese']"
1260,w5XcgWwGAN21Ly2HeU48IQ,"['dish', 'deep']"
1261,NOq_vpCfCfYdMRPbaUG53w,"['service', 'counter']"
1262,BK51tV_XtCm3UHwRVyCuqQ,"['breakfast', 'big']"
1263,i6FVePCt5MHmXswAL2c2sw,"['food', 'clean']"
1264,Lfn_7TNBPNu9c2v_d2nE4w,"['food', 'mexican']"
1265,7KCLeDNdFDkdoA6MUavxwQ,"['food', 'Ok']"
1266,49RRQ0nE8XugVuvowiVv2g,"['food', 'great']"
1267,sI-2c9HZ0RjZX1OU-5DW0A,"['atmosphere', 'Nice']"
1268,6TuM3UyFP9O9uzTP0dVZMw,"['food', 'outstanding']"
1269,XK5FFbrKWMjRqc6ZbSTknw,"['food', 'Mexican']"
1270,9HwUkbKAv7dO3MGlkkJJSg,"['atmosphere', 'great']"
1271,PWiU2RQx7Fi86iYJMf381Q,"['food', 'Mexican']"
1272,8G4_ESDS6BOTVCAlNt6O8Q,"['service', 'good']"
1273,E4Q-78EG6f2aRv7zGQLuAg,"['price', 'Great']"
1274,l0S5b8YYyDbjttTWtKc-gg,"['food', 'fine']"
1275,Y3nETidvklwdqNeGRzdGNw,"['lunch', 'nice']"
1276,wUPHVWGmoBU_gykHl1Kzxg,"['dish', 'sweet']"
1277,bAkVxrXzYO3772VF6o0_cA,"['food', 'more']"
1278,UJBSI5HydQgUhlTkC8ODDw,"['food', 'Mexican']"
1279,JxgoluY8hnC34cys_f80xA,"['drinks', 'few']"
1280,U-0hMfagGtjYZCYB1i0WNw,"['food', 'Great']"
1281,cNGI_5GbfNFbZBMQZ-s-UQ,"['order', 'separate']"
1282,aLZoFhOmDtonrWJzUzh8TA,"['food', 'good']"
1283,vHgodZBJytT2r7K9c7SLMw,"['service', 'Slow']"
1284,Xsl-i1otDd3GXJEkkKJCaw,"['dish', 'popular']"
1285,57gnA8qjuFDtUvKMLmtR8A,"['food', 'Ok']"
1286,rOEWuLpnYJVvm4REIgXt7A,"['quality', 'good']"
1287,Vzq74f0YrT0IbWBPkbUp_g,"['food', 'mediocre']"
1288,Yiw1ml0XVBDIQBTLXHNGmQ,"['food', 'free']"
1289,xCXSaqlKvclhWBczA4fqkA,"['food', 'Korean']"
1290,RFeDe3fNr14kvUKlVx6_4w,"['atmosphere', 'good']"
1291,SAS7V55TcgZSTJ21ZnXqmQ,"['food', 'fast']"
1292,8AYH_pFl8GpPKCR_k-QigA,"['food', 'clean']"
1293,QwaoxP5Mgm3PJuZo_4bFsw,"['lunch', 'great']"
1294,E_wJCQ9L_0w5tJyrvr0lJQ,"['lunch', 'better']"
1295,cXx-fHY11Se8rFHkkUeaUg,"['drinks', 'foo-foo']"
1296,kK4AzZ0YWI-U2G-paAL7Fg,"['dinner', 'nice']"
1297,A3xyx-Y_-t3TwBD9E--Zzw,"['drinks', 'priced']"
1298,2nGw5zkzvO5c2eH5P4C_kg,"['food', 'Asian']"
1299,zAoFrUwRVdSrvYWNB5e5Jw,"['food', 'Mexican']"
1300,a01JeGRdPYArzDgBLP9M5w,"['food', 'cheap']"
1301,fowXs9zAM0TQhSfSkPeVuw,"['dish', 'flavorful']"
1302,rbiRLiFTG098z9JaK3Nshw,"['food', 'good']"
1303,mp9hMnOobCLNB_iR4sqm_w,"['lunch', 'better']"
1304,4CsZK1YOP8lCLH9ZSf0LMA,"['drinks', 'cheap']"
1305,wn7GiuOQ_0VrPXNc1wVTDA,"['quality', 'overall']"
1306,kgPjOtSeMd3CMdbnEmHbeQ,"['drinks', 'few']"
1307,3x3tJ8lGU1Y4wLqfHtqU1A,"['taste', 'little']"
1308,sgBl3UDEcNYKwuUb92CYdA,"['lunch', 'late']"
1309,39oUcXr-06fcfT_MZ94z-Q,"['service', 'good']"
1310,8u4K8hAiSF9lBqN76LvOJg,"['drinks', 'other']"
1311,KoJ4jNSmqYbmKqcoh-2dNA,"['meal', 'disappointing']"
1312,Bui7TEFaPwuZtW5QQg2oFQ,"['quality', 'great']"
1313,JobP0ghILdh8S8l-LhHHxQ,"['food', 'much']"
1314,zxjMiqlfUuIQRltSuj9FpQ,"['food', 'fast']"
1315,Ft7BXN0D9x_XcVd-VZeLeA,"['food', 'good']"
1316,En4UyDiGgmQuWq__50RAgA,"['food', 'over-cooked']"
1317,dn9sB0Kok8cnkDhpcl7YCg,"['dinner', 'expensive']"
1318,jJlOPkv4Xl6vxNzr51fnYw,"['dish', 'single']"
1319,LmVcYycG_VI3S6RNgqiriw,"['dish', 'best']"
1320,Vm_P0F8OfpXlW1rw0eLoMQ,"['lunch', 'good']"
1321,HBzv6vjTkeM-s_UIFCg2gg,"['lunch', 'quick']"
1322,lUhjcttOVyH9uNa0v6NFfw,"['food', 'mediocre']"
1323,lKQ5hnkSQ-XP80jNCH46nQ,"['service', 'slow']"
1324,qlrZzAktK8wODSHxhLEK7w,"['food', 'fancy']"
1325,W8WyVVxinyRjzP8gJa7ILg,"['food', 'Japanese']"
1326,sjO66SM-zICJr5VyumMuqA,"['food', 'other']"
1327,jVgtPnzXvZQOCCIUPEBktA,"['drinks', 'soft']"
1328,cRwNwAGQ8Pc_-orLefrwRw,"['food', 'fast']"
1329,Hxw3hG8Efg6WXSa5oRJhrA,"['food', 'much']"
1330,ypEtwQHobNJCZvPONO38WQ,"['drinks', 'nice']"
1331,4ieuLil-D58FBU1DVd_xGA,"['service', 'Excellent']"
1332,mBDhy9j4qwKRnf4h8UQnrQ,"['meal', 'Mexican']"
1333,CsJReJjzMNtw7ZTPCuVZYQ,"['food', 'industrialized']"
1334,crSme9ZoLQNMtRGxv0htTw,"['food', 'Great']"
1335,e5gB2kDFaodtxMTa53C29g,"['lunch', 'refreshing']"
1336,APgL23vh7f7H_wAGTl57xQ,"['food', 'Excellent']"
1337,cfRrO0P-L7o6UWL81pmxCA,"['dish', 'favorite']"
1338,cWBqZThx4RWNzPJbJ_oXOg,"['food', 'fast']"
1339,BicQSnGZnY_yuGEDkhVfnA,"['meal', 'best']"
1340,8v1MWkAeU3nEuqGd27jZeQ,"['lunch', 'sizable']"
1341,T_d9GB_p0ajNTVEZ2CMmrw,"['food', 'Chinese']"
1342,atbvu3MxnDgpQfZgvPZz2Q,"['lunch', 'great']"
1343,PXmR1MgOAWB066XH20HjxQ,"['dish', 'more']"
1344,Lc-ZYyI83FpEe-8u_LSODQ,"['service', 'great']"
1345,eyjyLrHjTPGuynfv-glYcw,"['dinner', 'frozen']"
1346,d83_qJwcOYOojQsapu1Z4A,"['food', 'Great']"
1347,_A4zWsLoLbjozEJYHLDx0Q,"['food', 'good']"
1348,I4pSBXlKdR6assqRdVjtMg,"['service', 'great']"
1349,ggKTLa0xVz-WGBGatscMBQ,"['service', 'Worst']"
1350,nWJ55k8utQHrDqT_n7nYTg,"['service', 'good']"
1351,ETg80zdzuBm7gBfW3UoMIw,"['food', 'Chinese']"
1352,2czw5PzfPo20KlZLl3hOXA,"['meal', 'hot']"
1353,rhf8H7KZsMHRAprI5-D3sQ,"['service', 'excellent']"
1354,X7FAAKkwOwaUUpR8QPChyw,"['dish', 'Cuban']"
1355,Oxgiv8PVn4RXth_bHSbB7A,"['order', 'to-go']"
1356,dsMvINhoQbIQgSRTBv2B6g,"['food', 'Great']"
1357,Vx7-xbazum3dgo3Qj3i4pQ,"['food', 'Mexican']"
1358,ozWBsvbeM2LSPsRDsYKr1Q,"['food', 'take-out']"
1359,erHz0NkEG1AP3aAtnu3eFw,"['food', 'amazing']"
1360,Cota2ttLUjoKhFU6ukYqSA,"['food', 'Good']"
1361,3MwUofF-CektEM52NwDaUA,"['food', 'Great']"
1362,T9BPnYNKtk6B42W0cJJXnA,"['service', 'good']"
1363,3YATaNAGANoFneE-4KK-JQ,"['food', 'boring']"
1364,fRV_jh8IxvGh0jY5dT91Rw,"['price', 'good']"
1365,aOR_hD-xXsnU6bgVcJ3uXw,"['food', 'Caribbean']"
1366,VQTjhYGMIyqSRJHgHLFvjg,"['lunch', 'late']"
1367,WPmamMTGAmNYXGoXW1mWyQ,"['food', 'fantastic']"
1368,jfXqQTdxktGQWkELGn-7wA,"['dish', 'bad']"
1369,rima62YizeDOVWksZ80KMQ,"['price', 'same']"
1370,oOqsIaRvdV4La45-JJhfeQ,"['dish', 'okay']"
1371,-UnYs8XvV1M983xZoREdng,"['price', 'great']"
1372,GpK-hwVb08ZFJO_xPboKLw,"['dish', 'fav']"
1373,DbI6ezKctN4Z5SV7LvG4Sg,"['taste', 'fresh']"
1374,Dh-jKrXlivowMGDtfD_gug,"['food', 'own']"
1375,VLXpl4P9b2ndIQUd-eGP2g,"['service', 'solid']"
1376,EoVGIsaatkdbWLY9qyFcgA,"['service', 'good']"
1377,xHe6WBPFINEHUIeq_5yEHQ,"['order', 'large']"
1378,ixTr1qXUFGTzyaZUuCDDvg,"['food', 'sloppy']"
1379,kFVapB4z_5VoOnYazF_ERA,"['lunch', 'late']"
1380,dyd81TK9jY-WLt6UbMFWng,"['meal', 'course']"
1381,ZZevr02C4b_g9RwnezdvWw,"['food', 'disgusting']"
1382,QVR7dsvBeg8xFt9B-vd1BA,"['lunch', 'favorite']"
1383,wy_R4crNr1BH0CP87y9UHQ,"['food', 'Indian']"
1384,JXQBl4aCf5-dQhcg_5LwCg,"['dish', 'Chinese']"
1385,L7UxfZyS_-jFOxRwG0SZWw,"['price', 'great']"
1386,SzCMZ664veIZpYp4Tk84Hg,"['food', 'Mexican']"
1387,s5roBvbA79SQaO4FHkJgGw,"['food', 'decent']"
1388,4oBF6f3NiCYF5VYd8WaELw,"['food', 'hot']"
1389,Qc-WTMIjVPv2qkL6q-Cnhw,"['food', 'whole']"
1390,5SS69rC8XWvdlD1OHifEEQ,"['dinner', 'cheapest']"
1391,Lvf3N3cfLAmOc5y8Eg8KDg,"['dish', 'tangy']"
1392,TEiuiQi_0W3goZ7x9e_ILw,"['food', 'mediocore']"
1393,C_eWAEOvkHZ_IZYGwjtpmg,"['food', 'great']"
1394,8HheTzFpxkOlfFxJy-sIMw,"['food', 'orgasmic']"
1395,stH6XAn2Drzol1H5oGvL2A,"['food', 'Chinese']"
1396,BBPkwpj9kSeDuy0uOwWHJA,"['food', 'Japanese']"
1397,RIPM5kJ6xHvIu6umgOrg4A,"['service', 'Slow']"
1398,cyxnQ6EocFbAENe7nRwx4Q,"['service', 'friendly']"
1399,D09yG6Z3gcsh24Qn7Y4gYA,"['food', 'delicious']"
1400,p7m9uYWxKSFCF-qC7hPxPQ,"['order', 'favorite']"
1401,5xnyQS26YJfD6az9Cwf8sw,"['food', 'organic']"
1402,iAHNZo6GF4C3N-z8u2C_ww,"['atmosphere', 'Great']"
1403,jTcLbRCOCnGB4wCgsIYswg,"['food', 'fresh']"
1404,z3zcsnK26QhC7TqDX73zvA,"['taste', 'blah']"
1405,tsom7jUEr_DetH65ZtEc3w,"['service', 'good']"
1406,_uf5F_RiMBPHSl2Saex8AA,"['price', 'small']"
1407,lXEJZjvwgSM3i6-HWpPwDA,"['food', 'great']"
1408,Y-ci4KjSUdwfc6ru4XnX8Q,"['taste', 'great']"
1409,VXuvmtDipL_WRwc0NTM3iQ,"['meal', 'fairly-cheap']"
1410,zwToyWL4dT1clsFPK9wI2w,"['service', 'good']"
1411,bxuKrGz1C4kXm_kjILdfAA,"['price', 'reasonable']"
1412,NCtzWkMbE13r2M2Sg0wH9w,"['atmosphere', 'simple']"
1413,_ilvDGnUKCpfp4qHvQODlA,"['quality', 'fast']"
1414,phe9voJ_LPAtqZaosM4Ibw,"['service', 'Good']"
1415,3tk6Syyz5i967Ifuz_4o3w,"['dish', 'great']"
1416,ukUuBT8zVXNC7Zz34cctAw,"['food', 'Decent']"
1417,RHYJho19op3wdNfJOFUR0A,"['quality', 'Great']"
1418,7UTlEVHU5v2xBLdkGghyzQ,"['food', 'great']"
1419,9DsXB8T3UwBYiLPiLJJuNQ,"['drinks', 'mixed']"
1420,5CWKlH0uyOUF5EZIyewMXg,"['food', 'Fresh']"
1421,0qPmDwHa9NdvvIOgerR8HQ,"['lunch', 'late']"
1422,pSiR8m18iick2D7TFdmb-Q,"['atmosphere', 'authentic']"
1423,toDZ6L_a_0lWU9O1JtQRGg,"['food', 'Fast']"
1424,GDzn6pU_pGpXc4kTLpR3BA,"['service', 'little']"
1425,1AMncE6Lxdr6J9PeqZi4nA,"['breakfast', 'amazing']"
1426,Y6Qsu0EYDFtOOtxdYf51Pw,"['price', 'regular']"
1427,bpPVn4nF8YR40BjhO6YP1w,"['food', 'crappy']"
1428,NkTBJP2YOwUAUNzRqR2gJg,"['service', 'best']"
1429,EFSU5EPU8VsZmrjbTxjc4A,"['dish', 'tasty']"
1430,nW_1gn19lMnS9IF1KlZ-aA,"['meal', 'entire']"
1431,mDrnZvSXMbMIGE0IX9mMqA,"['drinks', 'free']"
1432,F3tqTcfKnljJcSyyqN0bbw,"['food', 'Great']"
1433,unPzS1QJJctlZyLGFSk_HA,"['taste', 'particular']"
1434,3ez4Qs56C_cC-l8x08l6Zw,"['drinks', 'horrible']"
1435,1nsxori657cAx2hiyYb4rA,"['food', 'Excellent']"
1436,jQt1xMibtitBczJN6LXT1Q,"['service', 'good']"
1437,f9eFteZuBoZqzYg5UUrufw,"['taste', 'perfect']"
1438,e48Wa4YqFaMjMmN9iZ2G5Q,"['price', 'special']"
1439,mUVTlJSil_xyjPD6qMx8UA,"['food', 'good']"
1440,Lx4ZFP6dIMzi7Ib-ljV-ww,"['food', 'mexican']"
1441,4YfXP-NxQXntqi0qAknU5g,"['food', 'classic']"
1442,NJTIb6bro3gmfo7Gp6rDLg,"['food', 'Mexican']"
1443,8HQ8clouLGgee99KkR4vXA,"['service', 'Best']"
1444,7UZQ6qGX8lP7a3jokfYVjQ,"['food', 'Korean']"
1445,Sy-hmzSH1OmWpHmAfZtxRA,"['quality', 'high']"
1446,m_rEr3Vg1-f9Dg-Nag4FWg,"['service', 'great']"
1447,GjG2_JvHg6ISrLchOag_lA,"['food', 'Mexican']"
1448,uYj2NO1HZRNiD-de_pSdJA,"['atmosphere', 'good']"
1449,qgYWglXd2dkx5xUWPHCKcw,"['food', 'Japanese']"
1450,FUKRPXgUx9Gm8xo4c9VosQ,"['food', 'good']"
1451,z1Np8_oQECKWGCwJJ8864w,"['food', 'other']"
1452,aXRtJioBYidoHdS2GTTKhA,"['dinner', 'tasty']"
1453,-GYx5GAx_-4XEsn7mFwdkA,"['service', 'good']"
1454,Ta-fY1c_E8qHBBDQGyxPkg,"['food', 'great']"
1455,KRqtYdnDpwqYfWkFhZYjow,"['service', 'friendly']"
1456,shlAd7PLzWlQrkQ0uYcBBg,"['food', 'Good']"
1457,2I666dqzs1XB6xigIKa9bA,"['lunch', 'quick']"
1458,Sb1_G-DMy26YHafNxxhVrQ,"['food', 'bustling']"
1459,LR9mX-3mh_PIEeG1A5zqxg,"['food', 'chinese']"
1460,MQNJNjLLDfsIrqxG-DBMqQ,"['breakfast', 'little']"
1461,_BhzcKojv1gjdRINe3Gkig,"['quality', 'consistent']"
1462,RiJ8Agrw__NG6flFL7BpbA,"['food', 'good']"
1463,6OFYUDvf2k4RXDfOomfi1A,"['price', 'great']"
1464,g4Eit1EeeEGhTVik6AWYsA,"['food', 'tasteless']"
1465,-5EWgRkudDlcCbQSIL_twA,"['price', 'lower']"
1466,0NhcabzEyeCIMsNCPOX-MQ,"['taste', 'fresh']"
1467,I_N5b-CA6j0TFMpy1xYKdQ,"['food', 'German']"
1468,7McTmo8UxlqUlvDNXcMOWA,"['service', 'additional']"
1469,b9svM7RoDUAVnzjFBmf3Ow,"['service', 'only']"
1470,NzbCi3p0HqU2SX__853VwA,"['lunch', 'little']"
1471,CycfCC0OLvTjG3Eks8D1og,"['food', 'Chinese']"
1472,-3xbryp44xhpN4BohxXDdQ,"['drinks', 'happy']"
1473,qsWxbgQwuomXvMseg23DGg,"['food', 'fried']"
1474,d-YNxMKL6ZhkiRhfUPxKHg,"['food', 'Chinese']"
1475,9XX-sxaDFXlXO65WnuS65Q,"['dinner', 'late']"
1476,sRhfzx8P_VAdmofWMSPD3A,"['order', 'earlier']"
1477,Br9Ruk5yY9ui8OiKChWdgw,"['atmosphere', 'great']"
1478,sspvIv6br3Vto2s5JkeiMw,"['food', 'bad']"
1479,nUIkqgFimmLsB50WXVwTfg,"['food', 'good']"
1480,LdI-fcJDXGE7ns_jwWY2ow,"['food', 'Mexican']"
1481,i_H_yKtISROjQ4eruSwyPw,"['lunch', 'special']"
1482,7Zo1DzdwZlGMxPu1AFMSsw,"['food', 'mexican']"
1483,pwfyeFSeM2y0JjWL8k9VNA,"['food', 'amazing']"
1484,PjBeWzCOCveiPuF-xqUaoQ,"['service', 'friendly']"
1485,dNyjWz6CnYvrhPnpqNV5NA,"['food', 'enough']"
1486,Vtx0VYkybAd71fzwgaoQ8g,"['food', 'Great']"
1487,rF5uvk0-2_N60UxJ1NRl0g,"['atmosphere', 'Nice']"
1488,DXADDERHdunEdkwo9_t7gg,"['food', 'Mexican']"
1489,mzbQCUmd135tsNW6hY3G6A,"['food', 'chinese']"
1490,y4bkwSDssQTlFOYZS76K7A,"['food', 'Asian']"
1491,1vYaGPKQzMebBJXFCGTH2g,"['lunch', 'quick']"
1492,BCsYkzqxGY_xmi5q_ayFDw,"['service', 'genuine']"
1493,_gXpjRIjb5fv5f5IVGXvsw,"['food', 'bad']"
1494,AoO0FJyUm01lmIJJTcPWEQ,"['breakfast', 'giant']"
1495,M_Aur61hhpgId1mUzFZByw,"['food', 'typical']"
1496,Rj5gyaRIIwDX_OJa1LlE4A,"['quality', 'lower']"
1497,4iJUNAUVYNEuh16yK6Virg,"['atmosphere', 'super']"
1498,nmj5yK9dZ2atlM9RYDCRHw,"['food', 'authentic']"
1499,TepT2VeFe3tMYdAiqj12vg,"['service', 'good']"
1500,_AwvPzaNPGQ_QZSWgsfOiw,"['service', 'fast']"
1501,FpDSA0hl2TTWt_DEpYKBgg,"['atmosphere', 'perfect']"
1502,6kQlOVkE6pZVHk-TIO_SGw,"['food', 'good']"
1503,4NMElef11_YmVzxOpcsALg,"['meal', 'mexican']"
1504,xOlzK02DWzETeZ8HbiEB0A,"['quality', 'low']"
1505,H83uIqLKcOSFcmJhXmc-lA,"['food', 'Vietnamese']"
1506,amQir2cEG2MV625L0dE8aQ,"['service', 'friendlier']"
1507,hrOsdyai-9B91cGjBspHqw,"['meal', 'similar']"
1508,vB3vEjcw9dfHmgP8ac5ZMQ,"['food', 'fresh']"
1509,pAu8UuWTLTLai61TW8-tZw,"['food', 'consistent']"
1510,fHX1t2iDrhBAiq5wkc4tRQ,"['food', 'much']"
1511,nP9zQBRNSxlnU8BsbqYI5A,"['breakfast', 'free']"
1512,6W9TRKrb72ZLl0h1KWvC1g,"['food', 'different']"
1513,x-lEn6WxwqSNrdYdgjRsyw,"['price', 'reasonable']"
1514,BblCFCBYOJxU-tbvMDXuTQ,"['food', 'great']"
1515,IF-BrFA4srTmLHk_fxOKkA,"['food', 'Yummy']"
1516,AFx48YCp7n7dn-AXp71zAw,"['dish', 'multi-faceted']"
1517,T8IP3Ns3cZCgdyPqt18Cbw,"['food', 'flavorless']"
1518,XxE8YV18K6Cb7uvQLN3XZQ,"['food', 'great']"
